,user,uservec,itemid,itemvec,userid
5540,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],75
5541,0.80.00.10.00.00.6,[0.8 0.  0.1 0.  0.  0.6],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],192
5542,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
5543,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
5544,0.80.60.10.00.10.0,[0.8 0.6 0.1 0.  0.1 0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],10
5545,0.80.20.10.00.50.0,[0.8 0.2 0.1 0.  0.5 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],50
5546,0.90.10.40.00.30.0,[0.9 0.1 0.4 0.  0.3 0. ],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],184
5547,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],5
5548,0.80.10.00.10.60.0,[0.8 0.1 0.  0.1 0.6 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],7
5549,0.90.10.00.30.40.0,[0.9 0.1 0.  0.3 0.4 0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],132
5550,0.80.10.20.00.60.0,[0.8 0.1 0.2 0.  0.6 0. ],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],159
5551,0.80.10.00.00.00.7,[0.8 0.1 0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],190
5552,0.90.30.30.00.20.0,[0.9 0.3 0.3 0.  0.2 0. ],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],121
5553,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
5554,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5555,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],75
5556,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],46
5557,0.80.20.00.50.10.0,[0.8 0.2 0.  0.5 0.1 0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],13
5558,0.80.10.00.00.00.6,[0.8 0.1 0.  0.  0.  0.6],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],105
5559,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],75
5560,0.80.00.00.00.20.5,[0.8 0.  0.  0.  0.2 0.5],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],245
5561,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
5562,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
5563,0.80.50.00.20.10.0,[0.8 0.5 0.  0.2 0.1 0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],30
5564,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
5565,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],75
5566,0.80.10.10.00.60.0,[0.8 0.1 0.1 0.  0.6 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],15
5567,0.90.30.00.20.30.0,[0.9 0.3 0.  0.2 0.3 0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],66
5568,0.80.00.00.20.00.6,[0.8 0.  0.  0.2 0.  0.6],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],178
5569,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
5570,0.70.00.70.00.10.0,[0.7 0.  0.7 0.  0.1 0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],86
5571,0.80.00.00.60.20.0,[0.8 0.  0.  0.6 0.2 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],16
5572,0.70.00.00.70.10.0,[0.7 0.  0.  0.7 0.1 0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],19
5573,0.80.00.30.00.50.0,[0.8 0.  0.3 0.  0.5 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],44
5574,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
5575,0.70.00.00.70.10.0,[0.7 0.  0.  0.7 0.1 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],19
5576,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],1
5577,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5578,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5579,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
5580,0.80.60.00.20.00.0,[0.8 0.6 0.  0.2 0.  0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],100
5581,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],2
5582,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
5584,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
5585,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
5586,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],6
5587,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
5588,0.80.00.00.70.10.0,[0.8 0.  0.  0.7 0.1 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],69
5589,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
5590,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],8
5591,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5592,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
5593,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5595,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],3
5596,0.90.20.00.20.40.0,[0.9 0.2 0.  0.2 0.4 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],47
5597,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
5598,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
5599,0.80.10.30.00.40.0,[0.8 0.1 0.3 0.  0.4 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],108
5600,0.70.10.70.00.00.0,[0.7 0.1 0.7 0.  0.  0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],97
5601,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5602,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
5603,0.80.00.10.00.70.0,[0.8 0.  0.1 0.  0.7 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],110
5604,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
5605,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5606,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
5607,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5608,0.80.00.60.00.20.0,[0.8 0.  0.6 0.  0.2 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],52
5609,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
5610,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
5611,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5612,0.80.50.10.10.10.0,[0.8 0.5 0.1 0.1 0.1 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],142
5613,0.80.40.10.00.30.0,[0.8 0.4 0.1 0.  0.3 0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],29
5614,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],8
5615,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
5617,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
5618,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],3
5619,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],3
5620,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],1
5621,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
5622,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5623,0.80.10.00.50.20.0,[0.8 0.1 0.  0.5 0.2 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],28
5624,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
5625,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5626,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
5627,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
5628,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
5629,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
5630,0.80.10.50.00.30.0,[0.8 0.1 0.5 0.  0.3 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],122
5631,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5632,0.80.50.10.10.30.0,[0.8 0.5 0.1 0.1 0.3 0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],98
5633,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
5634,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],5
5635,0.70.10.00.00.00.7,[0.7 0.1 0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],165
5636,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
5637,0.80.00.00.50.30.0,[0.8 0.  0.  0.5 0.3 0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],24
5638,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
5639,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
5640,0.80.30.40.00.10.0,[0.8 0.3 0.4 0.  0.1 0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],126
5641,0.80.00.00.30.50.0,[0.8 0.  0.  0.3 0.5 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],23
5642,0.80.10.00.10.10.6,[0.8 0.1 0.  0.1 0.1 0.6],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],298
5643,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5644,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
5645,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5646,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
5647,0.70.00.00.10.00.7,[0.7 0.  0.  0.1 0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],170
5648,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],5
5649,0.80.10.00.10.60.0,[0.8 0.1 0.  0.1 0.6 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],7
5650,0.70.00.00.70.10.0,[0.7 0.  0.  0.7 0.1 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],19
5651,0.80.20.00.00.50.0,[0.8 0.2 0.  0.  0.5 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],203
5652,0.80.00.00.00.10.7,[0.8 0.  0.  0.  0.1 0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],187
5653,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5654,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],46
5656,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5657,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],3
5658,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
5659,0.90.40.00.20.20.0,[0.9 0.4 0.  0.2 0.2 0. ],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],57
5660,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
5661,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5662,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],4
5663,0.80.10.00.00.60.0,[0.8 0.1 0.  0.  0.6 0. ],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],31
5664,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5665,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],1
5666,0.90.20.30.00.30.0,[0.9 0.2 0.3 0.  0.3 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],118
5668,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5669,0.80.10.60.00.00.1,[0.8 0.1 0.6 0.  0.  0.1],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],273
5670,0.90.30.00.20.40.0,[0.9 0.3 0.  0.2 0.4 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],88
5671,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
5672,0.90.40.10.10.30.0,[0.9 0.4 0.1 0.1 0.3 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],12
5673,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5674,0.90.20.00.20.40.0,[0.9 0.2 0.  0.2 0.4 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],47
5675,0.80.00.00.40.40.0,[0.8 0.  0.  0.4 0.4 0. ],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],25
5676,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
5677,0.80.00.10.00.10.6,[0.8 0.  0.1 0.  0.1 0.6],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],229
5679,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],5
5680,0.80.20.00.10.60.0,[0.8 0.2 0.  0.1 0.6 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],210
5681,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5683,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],4
5684,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
5685,0.90.20.10.00.20.4,[0.9 0.2 0.1 0.  0.2 0.4],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],249
5687,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
5688,0.80.00.00.10.00.6,[0.8 0.  0.  0.1 0.  0.6],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],137
5689,0.80.10.00.00.00.6,[0.8 0.1 0.  0.  0.  0.6],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],105
5690,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],1
5691,0.90.20.20.00.40.0,[0.9 0.2 0.2 0.  0.4 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],93
5692,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
5693,0.80.10.00.30.50.0,[0.8 0.1 0.  0.3 0.5 0. ],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],65
5694,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
